Year,Names,UNIT,VALUE
1970,Domeniks,Number,
1970,Dominiks,Number,
1970,Domnick,Number,
1970,Donald,Number,29
1970,Donovan,Number,
1970,Dualta,Number,
1970,Duane,Number,
1970,Duncan,Number,5
1970,Dziugas,Number,
1970,Eabhan,Number,
1970,Eammon,Number,
1970,Edgar,Number,
1970,Edgars,Number,
1970,Eduards,Number,
1970,Edvards,Number,
1970,Edvin,Number,
1970,Efraim,Number,
1970,Eghosa,Number,
1970,Ehan,Number,
1970,Ehtan,Number,
1970,Elijus,Number,
1970,Eliot,Number,
1970,Elisha,Number,
1970,Ella,Number,
1970,Elton,Number,
1970,Emile,Number,
1970,Emilijus,Number,
1970,Emre,Number,
1970,Errol,Number,
1970,Ervinas,Number,
1970,Erwin,Number,
1970,Eshan,Number,
1970,Ethon,Number,
1970,Ewen,Number,
1970,Eyad,Number,
1970,Fabien,Number,
1970,Fachtna,Number,
1970,Faelan,Number,
1970,Fahd,Number,
1970,Fareed,Number,
1970,Faris,Number,
1970,Faruq,Number,
1970,Fawaz,Number,
1970,Feargal,Number,13
1970,Federico,Number,
1970,Finbar,Number,32
1970,Finnbarr,Number,
1970,Flannan,Number,5
1970,Flinn,Number,
1970,Florin,Number,
1970,Floyd,Number,
1970,Fortune,Number,
1970,Fraser,Number,
1970,Fredrick,Number,
1970,Gabriels,Number,
1970,Garett,Number,
1970,Garreth,Number,7
1970,Garvin,Number,
1970,Gavan,Number,5
1970,Gene,Number,
1970,Gerrard,Number,3
1970,Gethin,Number,
1970,Gianluca,Number,
1970,Gift,Number,
1970,Gilbert,Number,4
1970,Gino,Number,
1970,Giuseppe,Number,
1970,Gleb,Number,
1970,Glory,Number,
1970,Glynn,Number,
1970,Gordan,Number,4
1970,Greg,Number,
1970,Griffin,Number,
1970,Gus,Number,
1970,Gustavo,Number,
1970,Gustaw,Number,
1970,Habeeb,Number,
1970,Haiden,Number,
1970,Haider,Number,
1970,Hamid,Number,
1970,Hamish,Number,
1970,Hank,Number,
1970,Hao Yu,Number,
1970,Haroldas,Number,
1970,Harper,Number,
1970,Harun,Number,
1970,Hashim,Number,
1970,Herbert,Number,8
1970,Herkus,Number,
1970,Howard,Number,7
1970,Humphrey,Number,
1970,Humza,Number,
1970,Hussain,Number,
1970,Iacov,Number,
1970,Iarfhlaith,Number,
1970,Ibraheem,Number,
1970,Idris,Number,
1970,Ifeoluwa,Number,
1970,Ignatius,Number,
1970,Ilias,Number,
1970,Illan,Number,
1970,Imran,Number,
1970,Ion,Number,
1970,Ionatan,Number,
1970,Iosua,Number,
1970,Irfan,Number,
1970,Isac,Number,
1970,Ishaan,Number,
1970,Ismail,Number,
1970,Israel,Number,
1970,Isreal,Number,
1970,Ivo,Number,
1970,Ivor,Number,18
1970,Iwo,Number,
1970,Izaac,Number,
1970,Izaan,Number,
1970,Jackie,Number,
1970,Jacques,Number,
1970,Jade,Number,
1970,Jafar,Number,
1970,Jaime,Number,
1970,Jamie-Lee,Number,
1970,Jarleth,Number,3
1970,Jarod,Number,
1970,Jas,Number,
1970,Javier,Number,
1970,Jawad,Number,
1970,Jayce,Number,
1970,Jefferson,Number,
1970,Jeffery,Number,
1970,Jeremi,Number,
1970,Jj,Number,
1970,Joachim,Number,
1970,Joaquin,Number,
1970,Johann,Number,
1970,Johnathon,Number,
1970,John-Paul,Number,
1970,Jonatan,Number,
1970,Jonathon,Number,
1970,Jordon,Number,
1970,Josiah,Number,
1970,Jospeh,Number,
1970,Jozef,Number,
1970,Jubril,Number,
1970,Jules,Number,
1970,Julien,Number,
1970,Jun Wei,Number,
1970,Junior,Number,
1970,Justas,Number,
1970,Kaelan,Number,
1970,Kaelin,Number,
1970,Kaelum,Number,
1970,Kaide,Number,
1970,Kailin,Number,
1970,Kallan,Number,
1970,Kamal,Number,
1970,Kameron,Number,
1970,Kareem,Number,
1970,Karlis,Number,
1970,Karolis,Number,
1970,Karson,Number,
1970,Kasparas,Number,
1970,Kauan,Number,
1970,Kaya,Number,
1970,Keiran,Number,
1970,Kelly,Number,
1970,Ken,Number,
1970,Kenechukwu,Number,
1970,Kennedy,Number,
1970,Kenny,Number,
1970,Kenzo,Number,
1970,Kevan,Number,
1970,Kevins,Number,
1970,Kielan,Number,
1970,Kieron,Number,4
1970,Kim,Number,
1970,Kingsley,Number,
1970,Klaidas,Number,
1970,Klaudiusz,Number,
1970,Kobi,Number,
1970,Kodi,Number,
1970,Konstanty,Number,
1970,Kordian,Number,
1970,Korneliusz,Number,
1970,Kory,Number,
1970,Kristaps,Number,
1970,Kristofers,Number,
1970,Kryspin,Number,
1970,Ksawier,Number,
1970,Kyal,Number,
1970,Kylian,Number,
1970,Lachlann,Number,
1970,Lance,Number,
1970,Lateef,Number,
1970,Lauris,Number,
1970,Laurynas,Number,
1970,Leandro,Number,
1970,Lemuel,Number,
1970,Lenny,Number,
1970,Leonidas,Number,
1970,Lesley,Number,
1970,Leslie,Number,32
1970,Liam Og,Number,
1970,Lionel,Number,
1970,Lleyton,Number,
1970,Lloyd,Number,
1970,Loughlin,Number,
1970,Lucien,Number,
1970,Lughaidh,Number,
1970,Lui,Number,
1970,Mackenzie,Number,
1970,Mahad,Number,
1970,Mahmoud,Number,
1970,Maidhc,Number,
1970,Mairtin,Number,
1970,Majus,Number,
1970,Mantas,Number,
1970,Marat,Number,
1970,Marcas,Number,
1970,Marceli,Number,
1970,Marian,Number,
1970,Marin,Number,
1970,Marius,Number,
1970,Marks,Number,
1970,Marley,Number,
1970,Marlon,Number,
1970,Martins,Number,
1970,Marty,Number,
1970,Marvellous,Number,
1970,Marvin,Number,
1970,Matheus,Number,
1970,Mathias,Number,
1970,Mathieu,Number,
1970,Matias,Number,
1970,Matthieu,Number,
1970,Mattia,Number,
1970,Mattias,Number,
1970,Mattie,Number,
1970,Matvey,Number,
1970,Maverick,Number,
1970,Maxx,Number,
1970,Maxymilian,Number,
1970,Md,Number,
1970,Medalion,Number,
1970,Melvin,Number,3
1970,Mervyn,Number,12
1970,Micahel,Number,
1970,Miceal,Number,3
1970,Michael John,Number,
1970,Michael Junior,Number,
1970,Michel,Number,4
1970,Mick,Number,
1970,Mihai,Number,
1970,Mikael,Number,
1970,Mikie,Number,
1970,Miracle,Number,
1970,Mirza,Number,
1970,Mitchel,Number,
1970,Mitchell,Number,
1970,Mohamad,Number,
1970,Mohsin,Number,
1970,Mortimer,Number,4
1970,Moyosoreoluwa,Number,
1970,Muaz,Number,
1970,Musa,Number,
1970,Nabil,Number,
1970,Naglis,Number,
1970,Naill,Number,
1970,Nana,Number,
1970,Nasim,Number,
1970,Natas,Number,
1970,Nate,Number,
1970,Nathanael,Number,
1970,Nathen,Number,
1970,Nazar,Number,
1970,Neel,Number,
1970,Neilas,Number,
1970,Neill,Number,7
1970,Neo,Number,
1970,Nevan,Number,
1970,Neville,Number,10
1970,Nevin,Number,
1970,Nial,Number,20
1970,Nickolas,Number,
1970,Nico,Number,
1970,Nicolae,Number,
1970,Nigel,Number,70
1970,Nikas,Number,
1970,Nikolai,Number,
1970,Nnamdi,Number,
1970,Noa,Number,
1970,Norman,Number,22
1970,Nosakhare,Number,
1970,Obinna,Number,
1970,Odin,Number,
1970,Oktawian,Number,
1970,Olalekan,Number,
1970,Olamide,Number,
1970,Olanrewaju,Number,
1970,Olaoluwa,Number,
1970,Olasubomi,Number,
1970,Oleg,Number,
1970,Olin,Number,
1970,Olufemi,Number,
1970,Olumide,Number,
1970,Oluwa,Number,
1970,Oluwadamilare,Number,
1970,Oluwadamilola,Number,
1970,Oluwafemi,Number,
1970,Oluwaferanmi,Number,
1970,Oluwamayowa,Number,
1970,Oluwapelumi,Number,
1970,Oluwasegun,Number,
1970,Oluwaseun,Number,
1970,Oluwaseyi,Number,
1970,Oluwasijibomi,Number,
1970,Oluwatamilore,Number,
1970,Oluwatimilehin,Number,
1970,Oluwatimileyin,Number,
1970,Oluwatobi,Number,
1970,Oluwatobiloba,Number,
1970,Oluwatomiwa,Number,
1970,Oluwatosin,Number,
1970,Ondrej,Number,
1970,Onyekachi,Number,
1970,Oren,Number,
1970,Oreoluwa,Number,
1970,Orestas,Number,
1970,Orran,Number,
1970,Orrin,Number,
1970,Osama,Number,
1970,Osgar,Number,
1970,Pablo,Number,
1970,Packie,Number,
1970,Padhraic,Number,
1970,Padraigh,Number,4
1970,Pascal,Number,8
1970,Paschal,Number,8
1970,Patsy,Number,
1970,Pete,Number,
1970,Piaras,Number,
1970,Pierre,Number,
1970,Pio,Number,
1970,Promise,Number,
1970,Przemyslaw,Number,
1970,Qasim,Number,
1970,Quentin,Number,
1970,Quillan,Number,
1970,Quincy,Number,
1970,Radu,Number,
1970,Rahul,Number,
1970,Raja,Number,
1970,Rakib,Number,
1970,Ralfs,Number,
1970,Rasheed,Number,
1970,Rayyan,Number,
1970,Razvan,Number,
1970,Redmond,Number,5
1970,Reginald,Number,5
1970,Reid,Number,
1970,Remy,Number,
1970,Rene,Number,
1970,Rhian,Number,
1970,Rhyan,Number,
1970,Ricards,Number,
1970,Riccardo,Number,
1970,Ridwan,Number,
1970,Rihards,Number,
1970,Ritchie,Number,
1970,River,Number,
1970,Roarke,Number,
1970,Robyn,Number,
1970,Roderick,Number,14
1970,Rodger,Number,5
1970,Rodhan,Number,
1970,Roland,Number,
1970,Rolands,Number,
1970,Ron,Number,
1970,Ronaldo,Number,
1970,Ronnie,Number,
1970,Ros,Number,
1970,Ruairc,Number,
1970,Ruarc,Number,
1970,Rudy,Number,
1970,Ryann,Number,
1970,Ryleigh,Number,
1970,Ryszard,Number,
1970,Said,Number,
1970,Saif,Number,
1970,Salim,Number,
1970,Salman,Number,
1970,Sameer,Number,
1970,Samual,Number,
1970,Santiago,Number,
1970,Savio,Number,
1970,Savva,Number,
1970,Seamie,Number,
1970,Sean Michael,Number,
1970,Sennan,Number,
1970,Sergej,Number,
1970,Setanta,Number,
1970,Seweryn,Number,
1970,Shaheer,Number,
1970,Shalom,Number,
1970,Shawn,Number,
1970,Shayn,Number,
1970,Sheriff,Number,
1970,Sidney,Number,
1970,Simas,Number,
1970,Simonas,Number,
1970,Sol,Number,
1970,Soren,Number,
1970,Stan,Number,
1970,Stephan,Number,
1970,Stewart,Number,11
1970,Sylvester,Number,9
1970,T.J.,Number,
1970,Tadas,Number,
1970,Tadeusz,Number,
1970,Taigh,Number,
1970,Taighe,Number,
1970,Taiwo,Number,
1970,Talha,Number,
1970,Tarlach,Number,
1970,Tate,Number,
1970,Teagan,Number,
1970,Temiloluwa,Number,
1970,Temitope,Number,
1970,Teodor,Number,
1970,Terrence,Number,
1970,Thierry,Number,
1970,Thom,Number,
1970,Thor,Number,
1970,Tiarnach,Number,
1970,Timas,Number,
1970,Timofey,Number,
1970,Timotei,Number,
1970,Timur,Number,
1970,Titas,Number,
1970,Todd,Number,
1970,Toheeb,Number,
1970,Tola,Number,
1970,Toluwalase,Number,
1970,Tommylee,Number,
1970,Toms,Number,
1970,Trey,Number,
1970,Tristen,Number,
1970,Tristin,Number,
1970,Trystan,Number,
1970,Tuan,Number,
1970,Tudor,Number,
1970,Tylar,Number,
1970,Tylor,Number,
1970,Tyreece,Number,
1970,Tyreke,Number,
1970,Ugnius,Number,
1970,Ugochukwu,Number,
1970,Usman,Number,
1970,Uthman,Number,
1970,Uzair,Number,
1970,Vadim,Number,
1970,Valentin,Number,
1970,Vasile,Number,
1970,Vernon,Number,
1970,Victory,Number,
1970,Vilius,Number,
1970,Vince,Number,
1970,Vlad,Number,
1970,Vladimir,Number,
1970,Vytautas,Number,
1970,Wei,Number,
1970,Wen,Number,
1970,Willie,Number,3
1970,Wojtek,Number,
1970,Yahya,Number,
1970,Yanis,Number,
1970,Yann,Number,
1970,Yannick,Number,
1970,Yaseen,Number,
1970,Yash,Number,
1970,Yasin,Number,
1970,Yasser,Number,
1970,Yassin,Number,
1970,Yi,Number,
1970,Yousif,Number,
1970,Yuri,Number,
1970,Yuxuan,Number,
1970,Zachery,Number,
1970,Zakariya,Number,
1970,Zakk,Number,
1970,Zander,Number,
1970,Zeeshan,Number,
1970,Zhi,Number,
1970,Zhi Yuan,Number,
1970,Zi,Number,
1970,Zion,Number,
1970,Abd,Number,
1970,Adrain,Number,
1970,Adran,Number,
1970,Adriano,Number,
1970,Adrien,Number,
1970,Aedin,Number,
1970,Aeneas,Number,
1970,Aidrian,Number,
1970,Aivaras,Number,
1970,Alaine,Number,
1970,Alasdair,Number,
1970,Albie,Number,
1970,Aldo,Number,
1970,Alva,Number,
1970,Ammar,Number,
1970,Antoine,Number,
1970,Aodhagan,Number,
1970,Aogan,Number,
1970,Aongus,Number,5
1970,Arann,Number,
1970,Archer,Number,
1970,Aretas,Number,
1970,Ariel,Number,
1970,Armaan,Number,
1970,Atas,Number,
1970,Avery,Number,
1970,Axl,Number,
1970,Barrie,Number,
1970,Bartholmew,Number,
1970,Bartley,Number,6
1970,Benildus,Number,
1970,Blain,Number,
1970,Blane,Number,
1970,Bosco,Number,
1970,Botond,Number,
1970,Bram,Number,
1970,Breandan,Number,
1970,Breffni,Number,
1970,Brett,Number,
1970,Callaghan,Number,
1970,Camryn,Number,
1970,Carroll,Number,
1970,Carthage,Number,
1970,Chi,Number,
1970,Ciaron,Number,
1970,Cleo,Number,
1970,Cliff,Number,
1970,Clint,Number,
1970,Clyde,Number,
1970,Coen,Number,
1970,Columb,Number,
1970,Columbanus,Number,
1970,Column,Number,
1970,Coman,Number,
1970,Cora,Number,
1970,Cormack,Number,4
1970,Cornilius,Number,
1970,Cosmas,Number,
1970,Criona,Number,
1970,Cronan,Number,
1970,Damion,Number,
1970,Daran,Number,
1970,Daren,Number,26
1970,Darin,Number,8
1970,Darrel,Number,
1970,Darrin,Number,13
1970,Darron,Number,
1970,Darwin,Number,
1970,Daryll,Number,
1970,Dawn,Number,
1970,Dearmuid,Number,
1970,Denver,Number,
1970,Derval,Number,
1970,Domhnaill,Number,
1970,Domhnal,Number,
1970,Domnic,Number,
1970,Donacha,Number,
1970,Donall,Number,
1970,Donnachadha,Number,
1970,Donnan,Number,
1970,Donnchadha,Number,
1970,Donogh,Number,
1970,Donough,Number,3
1970,Dougie,Number,
1970,Dudley,Number,
1970,Dustin,Number,
1970,Dwain,Number,
1970,Dwaine,Number,
1970,Dwane,Number,
1970,Earl,Number,
1970,Earnan,Number,
1970,Eesa,Number,
1970,Eibhin,Number,
1970,Einne,Number,
1970,Eliott,Number,
1970,Emlyn,Number,
1970,Enrikas,Number,
1970,Eogan,Number,
1970,Esmond,Number,
1970,Farhan,Number,
1970,Farrell,Number,
1970,Fearghus,Number,
1970,Fenton,Number,
1970,Ferghal,Number,
1970,Fiacc,Number,
1970,Fiacra,Number,
1970,Fiacre,Number,
1970,Fidelis,Number,
1970,Finghin,Number,
1970,Finin,Number,
1970,Finton,Number,
1970,Fionntan,Number,
1970,Fiontan,Number,
1970,Florence,Number,9
1970,Franz,Number,
1970,Garath,Number,
1970,Garech,Number,3
1970,Garth,Number,
1970,Gaven,Number,
1970,Georgie,Number,
1970,Gian,Number,
1970,Giles,Number,
1970,Glyn,Number,
1970,Godfrey,Number,
1970,Grahame,Number,
1970,Grayson,Number,
1970,Gregg,Number,
1970,Grellan,Number,
1970,Hans,Number,
1970,Henri,Number,
1970,Huey,Number,
1970,Hunor,Number,
1970,Ignacy,Number,
1970,Jamey,Number,
1970,Jarlaith,Number,
1970,Jerard,Number,
1970,Jericho,Number,
1970,Jermiah,Number,5
1970,Jodie,Number,
1970,Jonathen,Number,
1970,Jordi,Number,
1970,Joss,Number,
1970,Jurgen,Number,
1970,Kalan,Number,
1970,Kalel,Number,
1970,Kalim,Number,
1970,Karen,Number,
1970,Kaspian,Number,
1970,Kaylen,Number,
1970,Kayson,Number,
1970,Kealon,Number,
1970,Keefe,Number,
1970,Keifer,Number,
1970,Keirn,Number,
1970,Keneth,Number,
1970,Kern,Number,
1970,Kerry,Number,
1970,Kiaran,Number,3
1970,Kieth,Number,
1970,Kiran,Number,
1970,Kirk,Number,4
1970,Koa,Number,
1970,Kristen,Number,
1970,Kristof,Number,
1970,Kristopher,Number,
1970,Laurance,Number,
1970,Lester,Number,
1970,Loki,Number,
1970,Loretto,Number,
1970,Lowell,Number,
1970,Lyndon,Number,
1970,Mac,Number,3
1970,Macartan,Number,
1970,Mahdi,Number,
1970,Mahmud,Number,
1970,Mahon,Number,
1970,Marcell,Number,
1970,Martyn,Number,
1970,Mc,Number,
1970,Mervin,Number,5
1970,Michale,Number,
1970,Mieszko,Number,
1970,Mohd,Number,
1970,Morris,Number,
1970,Mubarak,Number,
1970,Muredach,Number,
1970,Murtagh,Number,
1970,Myra,Number,
1970,Nathy,Number,
1970,Nessan,Number,
1970,Nevil,Number,
1970,Nichol,Number,
1970,Niel,Number,
1970,Niell,Number,
1970,Nigil,Number,
1970,Nihal,Number,
1970,Nils,Number,
1970,Odhean,Number,
1970,Odran,Number,
1970,Oissine,Number,
1970,Olivers,Number,
1970,Orry,Number,
1970,Oskars,Number,
1970,Otto,Number,
1970,Padhraig,Number,
1970,Padriag,Number,
1970,Pairic,Number,
1970,Paolo,Number,
1970,Pauraic,Number,
1970,Peader,Number,3
1970,Pol,Number,
1970,Proinsias,Number,
1970,Quintan,Number,
1970,Rami,Number,
1970,Randal,Number,
1970,Reamonn,Number,
1970,Reggie,Number,
1970,Ricahrd,Number,
1970,Rickard,Number,
1970,Rickey,Number,
1970,Rickie,Number,
1970,Rico,Number,
1970,Rikki,Number,
1970,Riobard,Number,
1970,Risteard,Number,
1970,Robertas,Number,
1970,Rod,Number,
1970,Rodney,Number,14
1970,Rolf,Number,3
1970,Ruadh,Number,
1970,Sacha,Number,
1970,Sandro,Number,
1970,Seadna,Number,
1970,Seoirse,Number,
1970,Shamus,Number,
1970,Sharan,Number,
1970,Sheamus,Number,7
1970,Sion,Number,
1970,Skyler,Number,
1970,Somtochukwu,Number,
1970,St,Number,
1970,Stanislaus,Number,
1970,Stefano,Number,
1970,Steffan,Number,
1970,Terance,Number,
1970,Trever,Number,
1970,Ulick,Number,
1970,Valentine,Number,15
1970,Vihaan,Number,
1970,Virgil,Number,
1970,Vivian,Number,9
1970,Vivien,Number,
1970,Westley,Number,
1970,Willaim,Number,
1970,Winston,Number,
1970,Xin,Number,
1970,Yu Xuan,Number,
1970,Zackary,Number,
1970,Aahil,Number,
1970,Alby,Number,
1970,Ardan,Number,
1970,Arham,Number,
1970,Atlas,Number,
1970,Bear,Number,
1970,Buddy,Number,
1970,Caedan,Number,
1970,Callen,Number,
1970,Caspar,Number,
1970,Colby,Number,
1970,Connla,Number,
1970,Croi,Number,
1970,Damir,Number,
1970,Davidas,Number,
1970,Davie,Number,
1970,Einoras,Number,
1970,Elyas,Number,
1970,Emanuele,Number,
1970,Emilio,Number,
1970,Emir,Number,
1970,Francisco,Number,
1970,Gustavs,Number,
1970,Harlow,Number,
1970,Haydn,Number,
1970,Hendrix,Number,
1970,Ianis,Number,
1970,Jaylen,Number,
1970,Jett,Number,
1970,Jolan,Number,
1970,Kal,Number,
1970,Karter,Number,
1970,Kendrick,Number,
1970,Kingston,Number,
1970,Kobe,Number,
1970,Kuzey,Number,
1970,Lughan,Number,
1970,Mateus,Number,
1970,Mazen,Number,
1970,Nikola,Number,
1970,Orann,Number,
1970,Otis,Number,
1970,Rayaan,Number,
1970,Reegan,Number,
1970,Rizwan,Number,
1970,Rob,Number,
1970,Ryder,Number,
1970,Sawyer,Number,
1970,Thiago,Number,
1970,Tyson,Number,
1970,Valentino,Number,
1970,Witold,Number,
1970,Woody,Number,
1970,Yaman,Number,
1970,Yousuf,Number,
1970,Affan,Number,
1970,Alvaro,Number,
1970,Ari,Number,
1970,Arnoldas,Number,
1970,Caellum,Number,
1970,Cayson,Number,
1970,Ceadan,Number,
1970,Cezar,Number,
1970,Clark,Number,
1970,Conlan,Number,
1970,Dax,Number,
1970,Donnie,Number,
1970,Dragos,Number,
1970,Ed,Number,
1970,Harlan,Number,
1970,Henryk,Number,
1970,Jad,Number,
1970,Jadon,Number,
1970,Judah,Number,
1970,Kaidan,Number,
1970,Kristians,Number,
1970,Lugh,Number,
1970,Maaz,Number,
1970,Mahir,Number,
1970,Marton,Number,
1970,Maximilan,Number,
1970,Mj,Number,
1970,Murray,Number,
1970,Neasan,Number,
1970,Riaan,Number,
1970,Righan,Number,
1970,Ruhan,Number,
1970,Silas,Number,
1970,Tamim,Number,
1970,Tytus,Number,
1970,Vytis,Number,
1970,Zayan,Number,
1970,Yan,Number,
1970,Zechariah,Number,
1970,Kaylim,Number,
1970,Tynan,Number,
1970,Bright,Number,
1970,Cale,Number,
1970,Finnin,Number,
1970,Proinnsias,Number,
1970,Adi,Number,
1970,Adonis,Number,
1970,Ajus,Number,
1970,Cadain,Number,
1970,CJ,Number,
1970,Cobi,Number,
1970,Coil,Number,
1970,Dilanas,Number,
1970,Emran,Number,
1970,Eren,Number,
1970,Fredrik,Number,
1970,Gael,Number,
1970,Hakeem,Number,
1970,Huw,Number,
1970,Iannis,Number,
1970,Iustin,Number,
1970,Jakov,Number,
1970,John James,Number,
1970,Kaelen,Number,
1970,Kamran,Number,
1970,Kason,Number,
1970,Kiaan,Number,
1970,Kyler,Number,
1970,Leonas,Number,
1970,Maks,Number,
1970,Odinn,Number,
1970,Presley,Number,
1970,Reed,Number,
1970,Ri,Number,
1970,Seaghan,Number,
1970,Stevie,Number,
1970,Sulaiman,Number,
1970,Zayne,Number,
1970,Ziggy,Number,
1970,Abdul-Raheem,Number,
1970,Advik,Number,
1970,Advit,Number,
1970,Aleksej,Number,
1970,Aodán,Number,
1970,Aodhán,Number,
1970,Áron,Number,
1970,Arvin,Number,
1970,Ashar,Number,
1970,Atharv,Number,
1970,Azaan,Number,
1970,Beauden,Number,
1970,Bernardo,Number,
1970,Bradán,Number,
1970,Breandán,Number,
1970,Brían,Number,
1970,Bryson,Number,
1970,Cadáin,Number,
1970,Cadán,Number,
1970,Cade,Number,
1970,Caoimhín,Number,
1970,Caolán,Number,
1970,Cathal Óg,Number,
1970,Cían,Number,
1970,Ciarán,Number,
1970,Cillían,Number,
1970,Clay,Number,
1970,Cóilín,Number,
1970,Conán,Number,
1970,Croí,Number,
1970,Cuán,Number,
1970,Cúan,Number,
1970,Dáire,Number,
1970,Daithí,Number,
1970,Dáithí,Number,
1970,Dónal,Number,
1970,Éamonn,Number,
1970,Éanna,Number,
1970,Emerson,Number,
1970,Eóghan,Number,
1970,Eóin,Number,
1970,Faolán,Number,
1970,Finnán,Number,
1970,Fionán,Number,
1970,Fíonn,Number,
1970,Fionnán,Number,
1970,Gearóid,Number,
1970,Greyson,Number,
1970,Hamdan,Number,
1970,Harlyn,Number,
1970,Heitor,Number,
1970,Huzaifa,Number,
1970,Íarla,Number,
1970,Ilyas,Number,
1970,Jase,Number,
1970,Jaxen,Number,
1970,Jun Hao,Number,
1970,Kaeden,Number,
1970,Kaiser,Number,
1970,Kaizer,Number,
1970,Kit,Number,
1970,Koda,Number,
1970,Konstantinos,Number,
1970,Kyren,Number,
1970,Léo,Number,
1970,Léon,Number,
1970,Lex,Number,
1970,Liam Óg,Number,
1970,Lorcán,Number,
1970,Lúan,Number,
1970,Lúcás,Number,
1970,Máirtín,Number,
1970,Maitiú,Number,
1970,Micheál,Number,
1970,Michéal,Number,
1970,Mícheál,Number,
1970,Nicolás,Number,
1970,Niko,Number,
1970,Odhrán,Number,
1970,Ódhran,Number,
1970,Oisín,Number,
1970,Oísin,Number,
1970,Óisín,Number,
1970,Ólan,Number,
1970,Óran,Number,
1970,Pádraic,Number,
1970,Pádraig,Number,
1970,Páidí,Number,
1970,Páraic,Number,
1970,Petar,Number,
1970,Quinton,Number,
1970,Raheem,Number,
1970,Reilly,Number,
1970,Reyansh,Number,
1970,Rí,Number,
1970,Ríain,Number,
1970,Rían,Number,
1970,Rohaan,Number,
1970,Rónan,Number,
1970,Rónán,Number,
1970,Ruadhán,Number,
1970,Ruairí,Number,
1970,Ruán,Number,
1970,Sé,Number,
1970,Séadna,Number,
1970,Séamie,Number,
1970,Séamus,Number,
1970,Seán,Number,
1970,Séan,Number,
1970,Seán Óg,Number,
1970,Seánie,Number,
1970,Séimí,Number,
1970,Senán,Number,
1970,Shéa,Number,
1970,Sionnach,Number,
1970,Sudais,Number,
1970,Sunny,Number,
1970,Tádgh,Number,
1970,Tarek,Number,
1970,Théo,Number,
1970,Thomás,Number,
1970,Tiarnán,Number,
1970,Tomás,Number,
1970,Ultán,Number,
1970,Viaan,Number,
1970,Yaroslav,Number,
1970,Younis,Number,
1970,Zente,Number,
1970,Ace,Number,
1970,Seanán,Number,
1970,Oakley,Number,
1970,Jax,Number,
1970,Ruaidhrí,Number,
1970,Lawson,Number,
1970,Kaison,Number,
1970,Laoch,Number,
1970,Yazan,Number,
1970,Orán,Number,
1970,Pádhraic,Number,
1970,T J,Number,
1970,Teidí,Number,
1970,Cúán,Number,
1970,Denny,Number,
1970,Benett,Number,
1970,Aris,Number,
1970,Boston,Number,
1970,Brín,Number,
1970,Llewyn,Number,
1970,Malek,Number,
1970,Séadhna,Number,
1970,Seb,Number,
1970,Reign,Number,
1970,Reon,Number,
1970,Knox,Number,
1970,Vincenzo,Number,
1970,Rián,Number,
1970,Magnus,Number,
1970,Ríoghan,Number,
1970,Ronán,Number,
1970,Klayton,Number,
1970,Mikaeel,Number,
1970,Samy,Number,
1970,C J,Number,
1970,Alonzo,Number,
1970,Cónán,Number,
1970,Daimhín,Number,
1970,Evaan,Number,
1970,Feidhelm,Number,
1970,Féilim,Number,
1970,Beckett,Number,
1970,Bríon,Number,
1970,Afonso,Number,
1970,Forrest,Number,
1970,Eliezer,Number,
1970,Dómhnall,Number,
1970,Jem,Number,
1970,Casian,Number,
1970,Abram,Number,
1970,Adriel,Number,
1970,Akim,Number,
1970,Ash,Number,
1970,Benjamim,Number,
1970,Bjorn,Number,
1970,Caio,Number,
1970,Chester,Number,
1970,Cobie,Number,
1970,Cónan,Number,
1970,Cree,Number,
1970,Creed,Number,
1970,Crú,Number,
1970,Dessie,Number,
1970,Dónall,Number,
1970,Éamon,Number,
1970,Ekin,Number,
1970,Elio,Number,
1970,Elon,Number,
